ID Converged Psurf H2O O O2 O3 H2O2
48165 True 0.19616451090411222 220662891464.47125 2.2066E+11 1.7682E-02 9.6145E-03 7.293E-03 6.003E-04
321 True 0.18324118859479332 227486833536.37195 2.2749E+11 1.2447E-02 1.1063E-02 1.169E-02 2.524E-03
40723 True 0.18310459359390743 222641793313.20856 2.2264E+11 2.6466E-02 9.6778E-03 1.148E-02 3.985E-03
9212 True 0.22521963606309428 226837414149.6704 2.2684E+11 1.2284E-02 8.9695E-03 9.317E-03 4.099E-03
34838 True 0.15811569063275238 230847468560.8399 2.3085E+11 8.6606E-03 1.3515E-02 1.155E-02 6.052E-03
65217 True 0.34292168654161204 225426855440.16766 2.2543E+11 6.6975E-03 5.9710E-03 6.564E-03 4.528E-03
93061 True 0.1953144798719609 232431319678.44943 2.3243E+11 4.1268E-03 1.1172E-02 1.058E-02 8.838E-03
82404 True 0.18818889551770154 230233574340.46622 2.3023E+11 3.1881E-03 1.1625E-02 8.772E-03 6.976E-03
42174 True 0.18163702191525427 228036899611.02686 2.2804E+11 1.0534E-02 1.1347E-02 1.054E-02 6.085E-03
636 True 0.2572365334682509 230774778832.13806 2.3077E+11 3.0770E-03 8.3818E-03 8.378E-03 7.962E-03
73756 True 0.15372515045348242 226293276570.72388 2.2629E+11 1.6704E-02 1.2782E-02 1.169E-02 4.185E-03
72755 True 0.2866506170754828 224837114126.63458 2.2484E+11 2.0303E-02 6.7082E-03 1.110E-02 2.552E-03
78593 True 0.34297045520597874 232763849051.13113 2.3276E+11 6.3322E-03 6.1458E-03 9.016E-03 7.850E-03
35621 True 0.1140369943784753 220672667415.19638 2.2067E+11 8.0566E-03 1.8656E-02 1.274E-02 4.242E-03
94133 True 0.20220132698304116 229409373889.04062 2.2941E+11 1.2240E-02 1.0111E-02 1.216E-02 2.961E-03
87042 True 0.19885701722131796 218531781703.9243 2.1853E+11 4.0148E-02 7.7754E-03 1.247E-02 2.447E-03
70265 True 0.21642440761760276 228017606298.7599 2.2802E+11 1.0250E-02 9.5177E-03 9.496E-03 5.211E-03
43492 True 0.1826001287406539 230822154807.28278 2.3082E+11 6.7162E-03 1.1728E-02 1.044E-02 6.717E-03
99482 True 0.13807921951291569 229513670502.91577 2.2951E+11 1.6144E-02 1.4594E-02 1.421E-02 6.235E-03
1107 True 0.26194812089625785 227940055122.65115 2.2794E+11 7.4085E-03 7.9266E-03 7.839E-03 5.503E-03
66724 True 0.28291451576181625 228881263889.09286 2.2888E+11 9.9737E-03 7.2587E-03 8.463E-03 5.524E-03
34671 True 0.30444709728933966 229153542452.7361 2.2915E+11 3.9440E-03 6.9117E-03 7.324E-03 4.891E-03
30025 True 0.12379184080435122 221847758078.8798 2.2185E+11 1.1686E-02 1.6559E-02 1.258E-02 3.068E-03
24402 True 0.1978210494036558 231092355749.592 2.3109E+11 2.6177E-03 1.1075E-02 9.127E-03 7.799E-03
31264 True 0.1947006263512106 232698618359.40665 2.3270E+11 1.7225E-03 1.1394E-02 9.968E-03 9.428E-03
88015 True 0.1864325612592657 227865414067.96487 2.2787E+11 1.0900E-02 1.1005E-02 1.065E-02 5.393E-03
54942 True 0.17562529147030997 228633960652.6731 2.2863E+11 1.0136E-02 1.1808E-02 1.075E-02 6.078E-03
71252 True 0.17288797913628556 231139604132.34235 2.3114E+11 9.7683E-03 1.2157E-02 1.206E-02 7.579E-03
19764 True 0.16560016907537647 224372299102.9076 2.2437E+11 1.7037E-02 1.1701E-02 1.019E-02 2.962E-03
78676 True 0.15468416356066034 224251656764.0874 2.2425E+11 1.8960E-02 1.2328E-02 1.223E-02 7.204E-04
44820 True 0.26110570825005863 231482063421.7531 2.3148E+11 1.6989E-02 7.6819E-03 1.297E-02 2.345E-03
33816 True 0.30430833733028817 224488603290.43848 2.2449E+11 2.1261E-02 6.3134E-03 1.116E-02 2.286E-03
30837 True 0.2031575475913927 221570671022.02142 2.2157E+11 1.6830E-02 9.3542E-03 7.422E-03 1.144E-03
98956 True 0.200872755585471 232526793460.57092 2.3253E+11 3.8787E-03 1.0870E-02 1.039E-02 8.428E-03
84721 True 0.2301602958858145 227447957533.61768 2.2745E+11 1.0856E-02 8.8784E-03 9.171E-03 4.698E-03
64085 True 0.22498274853343495 231415689265.62186 2.3142E+11 4.9299E-03 9.5660E-03 1.006E-02 8.384E-03
51110 True 0.16708433122373767 230837590096.658 2.3084E+11 7.9018E-03 1.2818E-02 1.111E-02 6.312E-03
66584 True 0.15798524746698617 233141763263.03888 2.3314E+11 6.4218E-03 1.3888E-02 1.237E-02 9.176E-03
20470 True 0.15258610784920254 227980586882.87717 2.2798E+11 1.2886E-02 1.3407E-02 1.203E-02 7.261E-03
20640 True 0.1908034445772336 230125682515.66245 2.3013E+11 1.1124E-02 1.0836E-02 1.220E-02 4.154E-03
98733 True 0.18512056845027144 229570917340.6375 2.2957E+11 5.5557E-03 1.1595E-02 1.032E-02 5.931E-03
98771 True 0.14455566887749094 227229254946.1354 2.2723E+11 1.7367E-02 1.3610E-02 1.335E-02 3.841E-03
46991 True 0.25155799661041983 224579894965.5927 2.2458E+11 2.2514E-02 7.4735E-03 1.013E-02 4.245E-03
617 True 0.31176128860427366 226626429044.34766 2.2663E+11 1.4671E-02 6.4054E-03 1.071E-02 2.581E-03
7362 True 0.12697066468137558 222027559540.2794 2.2203E+11 8.9856E-03 1.6527E-02 1.199E-02 4.210E-03
1196 True 0.5625365211966846 223669460377.60345 2.2367E+11 8.2185E-03 3.0319E-03 4.123E-03 2.488E-03
5948 True 0.19466659673600728 217000209659.81616 2.1700E+11 5.1900E-02 6.9797E-03 1.501E-02 3.103E-03
3953 True 0.21379959732864093 230663277425.20798 2.3066E+11 5.2091E-04 1.0351E-02 9.151E-03 5.018E-03
41227 True 0.23319320344264163 229583461885.8284 2.2958E+11 5.4448E-03 9.1240E-03 8.574E-03 6.859E-03
15222 True 0.2565270857198309 230635902988.4649 2.3064E+11 3.4552E-04 8.5192E-03 7.475E-03 9.065E-03
9261 True 0.27449389235745053 229894865143.9328 2.2989E+11 1.2708E-02 7.4236E-03 1.022E-02 4.285E-03
48003 True 0.3463302996175473 226866219961.68234 2.2687E+11 1.4238E-02 5.8074E-03 1.056E-02 2.769E-03
14898 True 0.13315177946348428 232750939531.67792 2.3275E+11 1.1469E-03 1.7429E-02 1.130E-02 9.401E-03
90090 True 0.11820361691840664 228031072138.81094 2.2803E+11 2.2857E-02 1.6083E-02 1.619E-02 4.748E-03
96340 True 0.20693694872053048 231565071959.1572 2.3157E+11 3.0770E-03 1.0568E-02 9.461E-03 8.493E-03
79427 True 0.2189703432908192 226860895342.96182 2.2686E+11 1.2018E-02 9.2549E-03 9.162E-03 4.268E-03
78281 True 0.15934925444759065 227861952545.63022 2.2786E+11 1.3042E-02 1.2793E-02 1.191E-02 6.851E-03
41506 True 0.16063872122860656 230217953283.71457 2.3022E+11 1.4660E-02 1.2637E-02 1.285E-02 8.076E-03
61766 True 0.26078583364975677 231439909631.64444 2.3144E+11 1.6159E-02 7.7236E-03 1.270E-02 2.680E-03
19366 True 0.40569880848358447 228196042017.96295 2.2820E+11 2.7850E-03 5.1136E-03 5.827E-03 2.896E-03
52570 True 0.10723517028315387 216188417964.2972 2.1619E+11 1.0622E-02 1.9112E-02 1.328E-02 2.326E-03
14501 True 0.20328254510661453 229003580382.2457 2.2900E+11 1.0794E-02 1.0126E-02 1.018E-02 6.705E-03
38638 True 0.18861706921628918 228801714134.70587 2.2880E+11 1.0009E-02 1.0994E-02 1.012E-02 5.265E-03
95476 True 0.1791034137170585 230436322174.85477 2.3044E+11 9.7178E-03 1.1701E-02 1.172E-02 5.095E-03
73830 True 0.17348564160637822 224095797193.45868 2.2410E+11 1.0218E-02 1.1728E-02 1.028E-02 4.319E-03
8306 True 0.16434326949746444 219044219527.52023 2.1904E+11 2.2186E-02 1.0971E-02 8.030E-03 4.763E-04
9094 True 0.11830086838953215 233510380937.82785 2.3351E+11 1.3746E-03 2.0004E-02 1.208E-02 1.100E-02
75576 True 0.1834893632727341 219247489187.80032 2.1925E+11 3.8699E-02 8.4834E-03 1.351E-02 3.488E-03
71953 True 0.16708684536271162 230779858371.1711 2.3078E+11 7.9717E-03 1.2809E-02 1.110E-02 6.283E-03
61185 True 0.16115285999820148 228828701444.61188 2.2883E+11 1.5595E-02 1.2430E-02 1.225E-02 7.131E-03
12998 True 0.14701447850990076 227339642953.01828 2.2734E+11 1.5433E-02 1.3598E-02 1.274E-02 6.434E-03
15724 True 0.3092429033575177 226651018990.27075 2.2665E+11 1.4618E-02 6.4573E-03 1.070E-02 2.612E-03
91594 True 0.13745100794777992 229352947814.06302 2.2935E+11 1.8004E-02 1.4441E-02 1.477E-02 6.030E-03
6529 True 0.4063876248292907 235437309827.51245 2.3544E+11 1.5910E-02 5.1405E-03 1.338E-02 3.234E-03
81490 True 0.11684239538686396 218792282612.8318 2.1879E+11 1.0716E-02 1.7565E-02 1.308E-02 2.668E-03
38397 True 0.4874939422986645 227530182085.7918 2.2753E+11 3.4508E-03 4.1842E-03 5.377E-03 1.212E-03
40429 True 0.20490506029470776 228614330884.48196 2.2861E+11 4.3414E-03 1.0461E-02 8.953E-03 4.217E-03
25466 True 0.19835852137606283 228702655495.32068 2.2870E+11 9.4981E-03 1.0463E-02 9.746E-03 4.950E-03
31733 True 0.17730512986578645 221602476861.3614 2.2160E+11 2.4865E-02 1.0059E-02 1.194E-02 3.891E-03
69997 True 0.17080724610340559 221539608568.33893 2.2154E+11 7.2385E-03 1.2069E-02 9.552E-03 1.801E-03
19121 True 0.26193565557231474 233798650402.83176 2.3380E+11 7.1708E-04 8.4137E-03 9.492E-03 1.039E-02
63929 True 0.13863126571538067 225826393204.18674 2.2583E+11 1.8715E-02 1.3946E-02 1.347E-02 6.501E-03
87179 True 0.1397972072872846 226264276384.27374 2.2626E+11 2.4788E-02 1.3116E-02 1.376E-02 5.609E-03
37901 True 0.46708281100249394 227685482314.921 2.2769E+11 1.6399E-02 4.3237E-03 1.088E-02 1.921E-03
97610 True 0.19365160947872637 232507721306.5145 2.3251E+11 2.1121E-03 1.1415E-02 1.002E-02 9.231E-03
50867 True 0.21702560083307834 229461149348.90036 2.2946E+11 6.9138E-03 9.7546E-03 9.163E-03 8.136E-03
58313 True 0.1909513720729095 230455477346.67465 2.3046E+11 1.0288E-02 1.0907E-02 1.216E-02 4.174E-03
80826 True 0.18225672503042206 224027982797.9898 2.2403E+11 6.4144E-03 1.1466E-02 9.431E-03 5.884E-03
19487 True 0.23824907254741048 227102399017.75696 2.2710E+11 7.6375E-03 8.7238E-03 8.227E-03 5.277E-03
91522 True 0.15702144240862834 229064623868.0046 2.2906E+11 1.1692E-02 1.3202E-02 1.192E-02 6.359E-03
74076 True 0.1545225758204681 221590259736.84232 2.2159E+11 2.3104E-02 1.1728E-02 1.005E-02 2.286E-03
79756 True 0.11816084021805771 228355726459.6575 2.2836E+11 2.1584E-02 1.6316E-02 1.594E-02 5.118E-03
17991 True 0.5495620146085439 237513355380.00705 2.3751E+11 1.9499E-02 3.1743E-03 1.285E-02 2.353E-03
27062 True 0.19765444456662992 228036634539.07205 2.2804E+11 1.1555E-02 1.0324E-02 1.001E-02 4.847E-03
37868 True 0.2174971331126518 233134379281.40198 2.3313E+11 1.3242E-03 1.0213E-02 9.779E-03 9.811E-03
7558 True 0.23404479488615945 230391343081.77966 2.3039E+11 1.1551E-02 8.8006E-03 1.092E-02 5.471E-03
26073 True 0.16913972103409147 224692074404.72195 2.2469E+11 1.1871E-02 1.1956E-02 1.072E-02 5.802E-03
55565 True 0.3591318583606269 224891006652.01392 2.2489E+11 1.4682E-02 5.5541E-03 7.970E-03 1.937E-03
58615 True 0.09195651174388578 210862212337.72754 2.1086E+11 1.0747E-02 2.2175E-02 1.370E-02 1.637E-03
97951 True 0.1743086671459623 231216205486.59775 2.3122E+11 1.2869E-02 1.1789E-02 1.445E-02 1.143E-03
89387 True 0.17266524193992447 226215357797.2152 2.2622E+11 1.4786E-02 1.1505E-02 1.113E-02 2.586E-03
21624 True 0.16600920357872656 226298702871.49484 2.2630E+11 1.4614E-02 1.2013E-02 1.153E-02 6.048E-03
93687 True 0.1560500275768757 230620347546.63254 2.3062E+11 1.0062E-02 1.3549E-02 1.252E-02 7.272E-03
66855 True 0.15410280238169496 225470132180.1512 2.2547E+11 1.8263E-02 1.2530E-02 1.222E-02 5.707E-03
77666 True 0.14700798775903023 228800659246.7567 2.2880E+11 1.5680E-02 1.3675E-02 1.321E-02 6.333E-03
45522 True 0.25857037904367447 227852178083.65103 2.2785E+11 1.1325E-02 7.8667E-03 1.005E-02 4.973E-03
53635 True 0.2832420614582211 231700118389.28253 2.3170E+11 2.1374E-02 6.9709E-03 1.399E-02 1.633E-03
40619 True 0.5409123307029042 212766297815.70975 2.1277E+11 5.5659E-02 3.2484E-03 1.417E-02 7.666E-05
43310 True 0.19330986454675758 232728057610.26486 2.3273E+11 1.1431E-03 1.1524E-02 9.849E-03 9.658E-03
78985 True 0.19051660602121742 236626977745.50653 2.3663E+11 8.1363E-03 1.1370E-02 1.617E-02 1.471E-03
19794 True 0.16591536007019067 228252219440.6145 2.2825E+11 1.3238E-02 1.2262E-02 1.226E-02 7.686E-03
43802 True 0.16445027425799494 218900907319.91803 2.1890E+11 2.2336E-02 1.0939E-02 7.974E-03 3.921E-04
37335 True 0.2571810240959664 225947497002.96432 2.2595E+11 1.2418E-02 7.8008E-03 1.036E-02 3.489E-03
9172 True 0.28585244537445953 225720180907.97882 2.2572E+11 6.0304E-03 7.2214E-03 6.914E-03 5.560E-03
70761 True 0.12035731200865508 232263682936.50998 2.3226E+11 4.6370E-03 1.8997E-02 1.220E-02 1.034E-02
35171 True 0.10960245467282613 223279029360.2301 2.2328E+11 3.4326E-02 1.4980E-02 1.545E-02 3.713E-03
76344 True 0.1008301926094122 212995806774.6827 2.1300E+11 1.7859E-02 1.8691E-02 1.365E-02 2.108E-03
61540 True 0.19210416391010768 217086206375.2994 2.1709E+11 4.4809E-02 7.5764E-03 1.382E-02 2.481E-03
67941 True 0.17914194500237166 224653889913.5175 2.2465E+11 1.5419E-02 1.0929E-02 1.077E-02 2.046E-03
51953 True 0.17537110369234482 225694378095.48087 2.2569E+11 9.1063E-03 1.1780E-02 1.055E-02 6.595E-03
86744 True 0.2232837737097612 229763301879.72372 2.2976E+11 1.5240E-03 9.7814E-03 8.744E-03 5.117E-03
90477 True 0.16567300817147398 231417253537.5901 2.3142E+11 6.6214E-03 1.3087E-02 9.138E-03 6.388E-03
82270 True 0.2615581603783857 232929808336.98605 2.3293E+11 2.0119E-03 8.3459E-03 9.588E-03 9.630E-03
6936 True 0.24032395603216195 224144754578.28952 2.2414E+11 2.9821E-02 7.4183E-03 1.434E-02 1.724E-03
50931 True 0.1487643610056402 231006572392.42166 2.3101E+11 8.9013E-03 1.4411E-02 1.246E-02 7.769E-03
18293 True 0.24924647093994426 222524977714.5168 2.2252E+11 1.7705E-02 7.6812E-03 7.972E-03 1.327E-03
62939 True 0.5091768387399765 234894902687.6031 2.3489E+11 1.6461E-02 3.9326E-03 1.344E-02 8.442E-04
33754 True 0.1967118230271555 223948267859.02563 2.2395E+11 1.6177E-02 9.8525E-03 9.845E-03 1.808E-03
62739 True 0.16450796532299472 227368349186.72348 2.2737E+11 7.6048E-03 1.2876E-02 1.088E-02 6.786E-03
73979 True 0.253611414886322 232616540861.22397 2.3262E+11 1.8058E-03 8.6230E-03 9.528E-03 8.993E-03
50074 True 0.16681473634007835 219825805959.11838 2.1983E+11 2.0919E-02 1.0979E-02 8.100E-03 1.012E-03
12731 True 0.15870069786567984 229290892504.90692 2.2929E+11 1.1603E-02 1.3073E-02 1.234E-02 7.717E-03
28799 True 0.24433905220575822 223609658294.20502 2.2361E+11 3.2226E-02 7.1775E-03 1.476E-02 1.454E-03
34720 True 0.28835330801205195 225276128635.25504 2.2528E+11 1.2884E-02 6.9235E-03 1.008E-02 2.921E-03
44020 True 0.1286162037762627 225098156258.22842 2.2510E+11 3.1528E-02 1.3250E-02 1.513E-02 3.264E-03
68138 True 0.12734607138780016 232583094714.1631 2.3258E+11 4.1621E-03 1.7933E-02 1.222E-02 9.801E-03
97324 True 0.1913097433278139 237862308242.79303 2.3786E+11 8.3051E-03 1.1361E-02 1.683E-02 1.038E-03
33919 True 0.1688223380804987 227922189964.86755 2.2792E+11 1.5793E-02 1.1779E-02 1.210E-02 4.154E-03
87626 True 0.16570310196382793 233339136578.30197 2.3334E+11 4.2084E-03 1.3416E-02 9.317E-03 7.309E-03
72799 True 0.2711293627585789 223129154148.1079 2.2313E+11 1.6933E-02 7.1381E-03 7.971E-03 1.483E-03
14672 True 0.268484153603185 228472642020.93625 2.2847E+11 2.5703E-02 7.0533E-03 1.430E-02 1.562E-03
80474 True 0.28081092417371106 226974553084.86563 2.2697E+11 5.3313E-03 7.4170E-03 7.380E-03 6.268E-03
71813 True 0.13308677564738572 232088581725.46204 2.3209E+11 5.6486E-03 1.6828E-02 1.230E-02 9.163E-03
41813 True 0.2757576388670692 210054058536.5338 2.1005E+11 7.2120E-02 4.4611E-03 1.664E-02 2.884E-03
41438 True 0.20329478640302745 224799662424.36493 2.2480E+11 2.8518E-02 8.7191E-03 1.444E-02 2.601E-03
70915 True 0.2059163018143231 221348358870.86682 2.2135E+11 4.6202E-02 7.2635E-03 1.672E-02 2.135E-03
13567 True 0.19884055509039172 229841468768.68103 2.2984E+11 5.0997E-03 1.0779E-02 1.003E-02 4.759E-03
87004 True 0.18520353695877131 228569739279.6136 2.2857E+11 7.0351E-03 1.1432E-02 1.186E-02 4.293E-03
30397 True 0.18304195855823813 223803614807.8809 2.2380E+11 1.5934E-02 1.0614E-02 1.042E-02 7.131E-04
5040 True 0.16495058574836663 221493809698.7384 2.2149E+11 1.9814E-02 1.1306E-02 9.162E-03 2.414E-03
76924 True 0.2722389640143589 227933254995.26785 2.2793E+11 2.1848E-02 7.0863E-03 1.285E-02 2.345E-03
79026 True 0.12031870999666443 231877637691.90704 2.3188E+11 7.1349E-03 1.8578E-02 1.311E-02 9.000E-03
89928 True 0.11147829290197223 218936711574.76843 2.1894E+11 2.4569E-02 1.6020E-02 1.438E-02 2.675E-03
93370 True 0.19367847712575142 232292901913.0512 2.3229E+11 2.6456E-03 1.1370E-02 1.010E-02 9.271E-03
4311 True 0.21800892700299931 229146695342.23312 2.2915E+11 8.5861E-03 9.5985E-03 9.166E-03 8.952E-03
78017 True 0.18866452099345382 233881576997.378 2.3388E+11 7.7611E-03 1.1391E-02 1.470E-02 2.433E-03
56859 True 0.18161111297396385 227528561356.48346 2.2753E+11 1.4456E-02 1.1002E-02 1.209E-02 7.423E-03
63655 True 0.24950513031856406 224436559119.13226 2.2444E+11 1.4423E-02 7.8963E-03 9.880E-03 2.809E-03
47333 True 0.24783170054496445 225304327823.42374 2.2530E+11 1.6189E-02 7.8980E-03 1.031E-02 4.223E-03
10502 True 0.11966359279174832 224400060422.9112 2.2440E+11 3.5417E-02 1.3613E-02 1.588E-02 3.044E-03
50003 True 0.20330813867725317 228334653294.04276 2.2833E+11 5.7531E-03 1.0440E-02 9.583E-03 3.557E-03
4839 True 0.19119029002132443 237661224231.10654 2.3766E+11 8.4142E-03 1.1350E-02 1.674E-02 1.034E-03
79804 True 0.2372641916982382 229410790227.32288 2.2941E+11 9.2960E-03 8.7594E-03 7.933E-03 1.108E-02
93928 True 0.25019089270835343 224912348267.63403 2.2491E+11 2.6572E-02 7.3390E-03 1.403E-02 2.476E-03
14103 True 0.2523653432388724 218943896647.23126 2.1894E+11 3.9517E-02 6.4646E-03 1.295E-02 3.665E-03
55546 True 0.11083281205956644 231428953111.85446 2.3143E+11 8.0333E-03 2.0162E-02 1.427E-02 9.520E-03
81850 True 0.8416951104201428 234510985151.84155 2.3451E+11 2.6422E-02 1.3756E-03 1.425E-02 8.565E-04
21589 True 0.1871129194062545 229449436237.3481 2.2945E+11 5.7886E-03 1.1451E-02 1.143E-02 5.428E-03
45911 True 0.1800644833406877 224250273069.47327 2.2425E+11 1.4148E-02 1.0957E-02 9.332E-03 2.875E-03
81292 True 0.17281788433725528 234785948446.01193 2.3479E+11 5.6163E-03 1.2725E-02 1.180E-02 5.208E-03
10263 True 0.17136903745549958 228283708970.90884 2.2828E+11 2.0208E-02 1.1215E-02 1.302E-02 6.043E-03
67515 True 0.1672085115938108 222594292408.18658 2.2259E+11 2.7091E-02 1.0506E-02 1.422E-02 5.303E-03
26134 True 0.13694966864531388 230928422415.76532 2.3093E+11 6.0359E-03 1.6195E-02 1.152E-02 8.864E-03
57510 True 0.3272977626539957 208914150334.02182 2.0891E+11 7.5689E-02 4.1060E-03 1.699E-02 2.544E-03
26430 True 0.20922852340555118 222394332011.59686 2.2239E+11 1.8228E-02 9.0110E-03 8.507E-03 1.901E-03
37965 True 0.1850272746719882 229079397971.3283 2.2908E+11 7.2069E-03 1.1454E-02 9.626E-03 7.305E-03
86701 True 0.1829659754113959 223849627867.9334 2.2385E+11 1.5891E-02 1.0623E-02 1.043E-02 7.320E-04
75155 True 0.22498101886613445 229209498398.20737 2.2921E+11 1.3732E-02 8.9890E-03 1.234E-02 3.215E-03
3196 True 0.26459970584136416 225903385753.66995 2.2590E+11 1.1818E-02 7.6041E-03 1.029E-02 3.298E-03
88069 True 0.15478918919302376 217876704254.31497 2.1788E+11 4.7355E-02 8.8583E-03 1.473E-02 5.125E-03
29585 True 0.2632700181127626 223433002375.9473 2.2343E+11 2.8679E-02 6.8736E-03 1.372E-02 2.643E-03
56992 True 0.10803230530522108 231193079707.8123 2.3119E+11 8.2031E-03 2.0685E-02 1.444E-02 9.823E-03
40917 True 0.5373601460268126 230776663188.5315 2.3078E+11 2.0208E-02 3.3422E-03 1.341E-02 7.230E-04
72991 True 0.20376079080457754 228266795488.98364 2.2827E+11 6.0705E-03 1.0391E-02 9.640E-03 3.544E-03
54749 True 0.20539985858869042 227769417086.76044 2.2777E+11 1.0004E-02 1.0011E-02 1.098E-02 4.940E-03
82538 True 0.20683157769013977 234326953128.17154 2.3433E+11 9.3794E-03 1.0288E-02 1.491E-02 1.676E-03
95340 True 0.1823736071389253 224198090309.66617 2.2420E+11 2.2904E-02 1.0095E-02 1.274E-02 6.663E-03
20695 True 0.1710713982023684 231119487173.93958 2.3112E+11 1.4667E-02 1.1886E-02 1.243E-02 5.190E-03
88962 True 0.15882918496742668 220643191035.88907 2.2064E+11 2.1230E-02 1.1553E-02 8.705E-03 3.022E-03
10272 True 0.15048686442130782 230836895839.48965 2.3084E+11 5.2864E-03 1.4642E-02 1.051E-02 8.533E-03
66310 True 0.14002909749523781 222556075787.14606 2.2256E+11 1.9291E-02 1.3511E-02 1.215E-02 5.581E-03
71830 True 0.12321901478524037 224443187099.10962 2.2444E+11 3.4500E-02 1.3341E-02 1.562E-02 3.100E-03
91186 True 0.21196504084511203 224608285466.88962 2.2461E+11 1.6046E-02 9.2017E-03 1.037E-02 2.553E-03
54079 True 0.19785412024586124 230722534740.10635 2.3072E+11 3.3582E-03 1.1015E-02 9.755E-03 6.909E-03
38398 True 0.1883717216833476 231555871567.02902 2.3156E+11 1.9886E-03 1.1763E-02 1.181E-02 7.195E-03
6085 True 0.22517137872165097 225066629693.18695 2.2507E+11 1.3477E-02 8.8339E-03 1.034E-02 2.253E-03
85862 True 0.17417267451148793 223950102070.4496 2.2395E+11 2.2358E-02 1.0611E-02 1.265E-02 6.500E-03
61415 True 0.16588015877006584 219567643092.0087 2.1957E+11 4.0636E-02 9.1078E-03 1.390E-02 4.868E-03
45070 True 0.12700769718766364 224030380172.63602 2.2403E+11 3.1173E-02 1.3378E-02 1.486E-02 3.643E-03
69649 True 0.11400013153650777 230117102768.03693 2.3012E+11 9.3295E-03 1.9211E-02 1.385E-02 8.491E-03
40789 True 0.19334215732706586 229325513237.35446 2.2933E+11 2.4542E-03 1.1282E-02 9.399E-03 3.301E-03
49233 True 0.21389287609530255 233745777430.63452 2.3375E+11 1.5781E-02 9.5193E-03 1.570E-02 1.259E-03
15013 True 0.18067446406423654 224110247774.25034 2.2411E+11 1.5821E-02 1.0768E-02 1.129E-02 4.521E-03
81763 True 0.22961233678883272 229770576533.5683 2.2977E+11 3.0037E-03 9.4136E-03 5.492E-03 1.474E-02
70084 True 0.16734417824691727 236191392542.26416 2.3619E+11 7.1947E-03 1.3143E-02 1.180E-02 4.344E-03
6434 True 0.2503655161893007 224263184469.7187 2.2426E+11 2.5796E-02 7.3452E-03 1.327E-02 3.129E-03
72027 True 0.14193537346101595 215366124655.77887 2.1537E+11 3.0535E-02 1.1451E-02 7.202E-03 1.004E-03
54165 True 0.13351406520288342 230953717316.2926 2.3095E+11 6.2431E-03 1.6624E-02 1.180E-02 8.956E-03
68248 True 0.20137524250906644 231147873833.84714 2.3115E+11 2.5283E-03 1.0885E-02 9.630E-03 6.979E-03
48053 True 0.21408733324373463 228977744340.88556 2.2898E+11 1.1934E-02 9.5577E-03 1.140E-02 2.592E-03
36918 True 0.2175753044588344 222782333704.6777 2.2278E+11 1.9799E-02 8.6651E-03 9.495E-03 2.156E-03
33529 True 0.2354689396551639 222402672790.32538 2.2240E+11 7.4763E-03 8.6716E-03 6.664E-03 6.660E-03
1930 True 0.26357555362985235 230916410167.48376 2.3092E+11 1.2714E-02 7.7620E-03 1.172E-02 5.985E-03
32290 True 0.15547623640283645 217956491597.55493 2.1796E+11 4.7890E-02 8.7759E-03 1.496E-02 5.256E-03
58057 True 0.08112263400016069 221153219480.07697 2.2115E+11 4.1683E-02 1.8474E-02 1.669E-02 4.357E-03
25460 True 0.18949822375597922 231518959232.08475 2.3152E+11 2.0375E-03 1.1684E-02 1.161E-02 7.175E-03
24972 True 0.23572220491596552 225504088363.07742 2.2550E+11 2.2052E-02 8.0094E-03 1.147E-02 1.728E-03
77650 True 0.24778949617176038 224867964077.84915 2.2487E+11 1.3709E-02 8.0192E-03 9.762E-03 2.886E-03
74828 True 0.15496261063027386 230644306210.75537 2.3064E+11 4.9255E-03 1.4214E-02 1.037E-02 7.866E-03
66691 True 0.15417846678065833 221779017974.71515 2.2178E+11 2.9578E-02 1.1057E-02 1.532E-02 3.427E-03
3251 True 0.2537288516952645 224378382470.55792 2.2438E+11 2.6262E-02 7.2425E-03 1.356E-02 3.204E-03
47256 True 0.14034596486268539 231170564487.29056 2.3117E+11 5.3767E-03 1.5804E-02 1.205E-02 8.406E-03
42632 True 0.14249341451106484 215419202803.28473 2.1542E+11 3.0361E-02 1.1430E-02 7.198E-03 1.047E-03
72763 True 0.09704390387730594 214545062536.10425 2.1455E+11 3.4921E-02 1.5960E-02 1.450E-02 4.278E-03
54402 True 0.19728294814163758 227293135360.71313 2.2729E+11 9.5355E-03 1.0446E-02 1.018E-02 4.733E-03
20286 True 0.15829650655467428 230859876714.93317 2.3086E+11 1.6213E-02 1.2706E-02 1.608E-02 1.988E-03
16525 True 0.2829378295595723 232479568428.76773 2.3248E+11 1.2965E-03 7.6837E-03 9.283E-03 1.036E-02
78568 True 0.15988165797701454 218756794130.85886 2.1876E+11 4.4692E-02 8.9523E-03 1.457E-02 5.119E-03
30170 True 0.2925670643867854 230109810568.13815 2.3011E+11 2.7717E-02 6.5261E-03 1.586E-02 1.470E-03
55543 True 0.4443503083131692 230105809933.32468 2.3011E+11 2.3642E-02 4.5653E-03 1.763E-02 4.584E-03
96532 True 0.04057215392294336 209057231104.24258 2.0906E+11 6.9424E-02 2.2762E-02 2.063E-02 4.367E-03
86288 True 0.20440415864300193 223992734327.85736 2.2399E+11 2.2644E-02 9.0206E-03 1.439E-02 3.264E-03
22411 True 0.20016857452531828 229423678961.49847 2.2942E+11 2.5754E-03 1.0870E-02 8.537E-03 5.823E-03
